Name,Entity
breast,CONDITION
breastfeeding,CONDITION
breast anatomy,CONDITION
breast augmentation,CONDITION
breast cancer,CONDITION
"facts, stages",CONDITION
breast cancer and coping with stress,CONDITION
breast cancer and lymphedema,CONDITION
breast cancer clinical trials,CONDITION
breast cancer during pregnancy,CONDITION
breast cancer follow-up self-exam,CONDITION
breast cancer genetic testing,CONDITION
genetic testing for breast cancer,CONDITION
breast cancer in young women,CONDITION
breast cancer prevention,CONDITION
breast cancer questions to ask the doctor,CONDITION
breast cancer recurrence,CONDITION
breast cancer risk,CONDITION
estimating breast cancer risk,CONDITION
breast implants,CONDITION
breast lumps in women,CONDITION
breast reconstruction,CONDITION
breast reconstruction without implants,CONDITION
breast self exam,CONDITION
breastfeeding challenges,CONDITION
breastfeeding: common breastfeeding challenges,CONDITION
breastfeeding classes,CONDITION
breath bad,CONDITION
"breath test, hydrogen",CONDITION
hydrogen breath test,CONDITION
"breath test, urea",CONDITION
urea breath test,CONDITION
breathing disorders sleep related,CONDITION
sleep related breathing disorders,CONDITION
breathing tube,CONDITION
endotracheal intubation,CONDITION
bridges,CONDITION
brief psychotic disorder,CONDITION
broken finger,CONDITION
broken foot,CONDITION
broken toe,CONDITION
bronchial asthma,CONDITION
"acquired, congenital",CONDITION
bronchitis chronic,CONDITION
chronic bronchitis,CONDITION
bronchoscopy,CONDITION
brow lift cosmetic surgery,CONDITION
brown recluse,CONDITION
spider bites,CONDITION
black widow and brown recluse,CONDITION
brucellosis facts,CONDITION
bruises,CONDITION
teeth grinding,CONDITION
bse,CONDITION
bug bites and stings,CONDITION
bullous pemphigoid,CONDITION
bullying,CONDITION
bunions,CONDITION
burns first aid,CONDITION
bursa inflammation,CONDITION
bursitis calcific,CONDITION
calcific bursitis,CONDITION
bursitis shoulder,CONDITION
shoulder bursitis,CONDITION
"bypass surgery, heart",CONDITION
coronary artery bypass graft,CONDITION
"bypass, stomach",CONDITION
gastric bypass surgery,CONDITION
c-reactive protein test,CONDITION
crp,CONDITION
c-section,CONDITION
cesarean birth,CONDITION
ca 125,CONDITION
cabg,CONDITION
calcium elevated,CONDITION
calendar rhythm method of birth control,CONDITION
cancer,CONDITION
cancer causes,CONDITION
cancer detection,CONDITION
cancer fatigue,CONDITION
cancer in lung,CONDITION
lung cancer,CONDITION
cancer inflammatory breast,CONDITION
cancer pain,CONDITION
cancer prevention,CONDITION
cancer risk,CONDITION
candida infection children,CONDITION
thrush and other yeast infections in children,CONDITION
candidal vulvovaginitis,CONDITION
yeast infection in women and men,CONDITION
canker sores,CONDITION
capsule endoscopy,CONDITION
carbapenem resistant enterobacteriaceae,CONDITION
cre infection,CONDITION
carcinoembryonic antigen,CONDITION
carcinoid syndrome,CONDITION
cardiac catheterization,CONDITION
cardiac stress test,CONDITION
cardiomyopathy,CONDITION
dilated,CONDITION
hypertrophic,CONDITION
restrictive,CONDITION
cardiospasm,CONDITION
"care, prenatal",CONDITION
pregnancy: prenatal care and tests,CONDITION
caregiving,CONDITION
caring for a continent ileostomy,CONDITION
caring for teeth with braces or retainers,CONDITION
caring for your dentures,CONDITION
carotid artery disease,CONDITION
cat scan,CONDITION
cat scratch disease,CONDITION
cataract surgery,CONDITION
cataracts,CONDITION
cauda equina syndrome,CONDITION
cauliflower ear,CONDITION
causes of chest pain signs and symptoms,CONDITION
cavities,CONDITION
cbc,CONDITION
cea,CONDITION
gluten enteropathy,CONDITION
cells stem,CONDITION
stem cells,CONDITION
cellulite,CONDITION
cerebrovascular accident,CONDITION
stroke symptoms and treatment,CONDITION
cervical biopsy,CONDITION
cervical cancer,CONDITION
cervical cancer screening test,CONDITION
pap smear,CONDITION
cervical cancer test,CONDITION
cervista hpv test,CONDITION
cervical cap,CONDITION
cervical dysplasia,CONDITION
cervical intraepithelial neoplasia cervical,CONDITION
cervical pain,CONDITION
cf,CONDITION
cfs,CONDITION
chronic fatigue syndrome,CONDITION
charcot-marie-tooth-disease,CONDITION
chd,CONDITION
congenital heart disease,CONDITION
cheek implant,CONDITION
"chin, cheek, and jaw implants",CONDITION
chemical peel,CONDITION
chemo infusion and chemoembolization of liver,CONDITION
chemotherapy,CONDITION
chemotherapy treatment for breast cancer,CONDITION
chest pain,CONDITION
chest x-ray,CONDITION
chf,CONDITION
congestive heart failure,CONDITION
chf overview,CONDITION
varicella,CONDITION
childhood immunization schedule,CONDITION
childhood vaccination schedule,CONDITION
childhood obesity,CONDITION
children abdominal migraine,CONDITION
children autism,CONDITION
children dementia,CONDITION
children night sweats,CONDITION
night sweats,CONDITION
children seizures,CONDITION
febrile seizures,CONDITION
children separation anxiety,CONDITION
children sleep,CONDITION
sleep and sleep disorders in children and teens,CONDITION
children's cough causes and treatments,CONDITION
children's health,CONDITION
childrens health,CONDITION
chlamydia bacteria infection,CONDITION
chlamydia in women overview,CONDITION
chloasma,CONDITION
melasma,CONDITION
chloride,CONDITION
cholecystectomy,CONDITION
cholecystogram,CONDITION
oral cholecystogram,CONDITION
choledochal cysts,CONDITION
cholescintigraphy,CONDITION
cholesterol high,CONDITION
high cholesterol: frequently asked questions,CONDITION
cholesterol lowering,CONDITION
cholesterol management,CONDITION
choosing a toothbrush,CONDITION
choosing a toothpaste,CONDITION
chordae & papillary muscles repair,CONDITION
chorea huntington,CONDITION
chorionic villus sampling,CONDITION
chorioretinitis toxoplasma,CONDITION
chronic cough,CONDITION
chronic pain,CONDITION
chronic rhinitis,CONDITION
churg strauss syndrome,CONDITION
circumcision the medical pros and cons,CONDITION
circumcision the surgical procedure,CONDITION
cirrhosis,CONDITION
cirrhosis primary biliary,CONDITION
cjd,CONDITION
creutzfeldt-jakob disease,CONDITION
"classes, childbirth",CONDITION
claudication,CONDITION
cleft palate and cleft lip,CONDITION
clinical depression,CONDITION
depression,CONDITION
clinical trials,CONDITION
clostridium difficile colitis,CONDITION
clot blood,CONDITION
club drugs,CONDITION
cluster headaches,CONDITION
cmt,CONDITION
cmv,CONDITION
cytomegalovirus,CONDITION
cnb,CONDITION
co2,CONDITION
coats disease,CONDITION
coats' disease,CONDITION
cocaine and crack abuse,CONDITION
coccydynia,CONDITION
cold,CONDITION
cold flu allergy treatments,CONDITION
"cold, flu, allergy",CONDITION
colitis collagenous,CONDITION
lymphocytic colitis,CONDITION
colitis lymphocytic,CONDITION
colitis microscopic,CONDITION
colitis surgery,CONDITION
ulcerative colitis surgery,CONDITION
colitis ulcerative,CONDITION
ulcerative colitis,CONDITION
collagen and injectable fillers,CONDITION
colon cancer,CONDITION
colon cancer familial,CONDITION
colon cancer prevention,CONDITION
colon cancer screening,CONDITION
colon polyps,CONDITION
colon resection,CONDITION
colonic diverticulitis,CONDITION
diverticulosis,CONDITION
colonoscopy,CONDITION
"colonoscopy, virtual",CONDITION
virtual colonoscopy,CONDITION
color blindness,CONDITION
colorectal cancer,CONDITION
colostomy,CONDITION
colostomy: a patient's perspective,CONDITION
coma myxedema,CONDITION
myxedema coma,CONDITION
commissurotomy,CONDITION
compartment syndrome,CONDITION
complete dentures,CONDITION
dentures,CONDITION
complex regional pain syndrome,CONDITION
compulsive obsessive disorder,CONDITION
obsessive compulsive disorder,CONDITION
ocd,CONDITION
computerized axial tomography,CONDITION
condoms,CONDITION
congenital anomaly,CONDITION
congenital megacolon,CONDITION
"conization, cervix",CONDITION
pink eye,CONDITION
connective tissue disease,CONDITION
constipation,CONDITION
laxatives for constipation,CONDITION
constipation foods to avoid,CONDITION
top foods that cause constipation,CONDITION
constipation home remedies,CONDITION
consumption,CONDITION
tb facts,CONDITION
contact dermatitis,CONDITION
"contact lenses: colored, soft, hard, toric & bifoc",CONDITION
continent ileostomy,CONDITION
contraceptive measures after unprotected sex,CONDITION
contraceptive sponge,CONDITION
contractions braxton-hicks,CONDITION
copd,CONDITION
chronic obstructive pulmonary disease,CONDITION
core needle breast biopsy,CONDITION
corneal disease,CONDITION
corneal inflammation,CONDITION
corns,CONDITION
coronary artery bypass,CONDITION
corpus callosotomy,CONDITION
surgical options for epilepsy,CONDITION
cortisone injection,CONDITION
cortisone shot,CONDITION
cosmetic allergies,CONDITION
cosmetic surgery,CONDITION
plastic surgery,CONDITION
cosmetic surgery - lipoplasty,CONDITION
lipoplasty,CONDITION
ultrasonic assisted,CONDITION
cosmetic surgery for varicose and spider veins,CONDITION
sclerotherapy,CONDITION
"cosmetic surgery, chemical peel",CONDITION
"cosmetic surgery, collagen injections",CONDITION
"cosmetic surgery, dermabrasion",CONDITION
dermabrasion,CONDITION
"cosmetic surgery, lip augmentation",CONDITION
"cosmetic surgery, liposuction",CONDITION
liposuction,CONDITION
"cosmetic surgery, neck lift",CONDITION
neck lift cosmetic surgery,CONDITION
costochondritis,CONDITION
costochondritis and tietze syndrome,CONDITION
"costs, prenatal",CONDITION
cough chronic,CONDITION
counceling genetic,CONDITION
genetic counseling,CONDITION
coxsackie,CONDITION
coxsackie virus,CONDITION
crabs,CONDITION
pubic lice,CONDITION
cramps heat,CONDITION
heat cramps,CONDITION
cramps menstrual,CONDITION
menstrual cramps,CONDITION
creatinine blood test,CONDITION
crohn's disease,CONDITION
crossed eyes,CONDITION
cryotherapy,CONDITION
ct colonosopy,CONDITION
ct coronary angiogram,CONDITION
ct scan,CONDITION
"ct, ultrafast",CONDITION
electron beam computerized tomography,CONDITION
cushing's syndrome,CONDITION
cushings syndrome,CONDITION
cuts wounds,CONDITION
"cuts, scrapes and puncture wounds",CONDITION
cva,CONDITION
cvs,CONDITION
cyclic vomiting syndrome,CONDITION
cyclospora infection,CONDITION
cyst,CONDITION
cyst eyelid,CONDITION
cystic fibrosis test,CONDITION
sweat chloride test,CONDITION
fallen bladder,CONDITION
cystoscopy and ureteroscopy,CONDITION
cysts choledochal,CONDITION
cysts ovary,CONDITION
cysts pancreatic inflammatory,CONDITION
pancreatic cysts,CONDITION
cysts true pancreas,CONDITION
d & c,CONDITION
dilation and curettage,CONDITION
date rape drugs,CONDITION
ddd,CONDITION
degenerative disc,CONDITION
de quervain's tenosynovitis,CONDITION
death sudden cardiac,CONDITION
decalcification,CONDITION
deep brain stimulation,CONDITION
deep vein thrombosis,CONDITION
defibrillator,CONDITION
implantable cardiac defibrillator,CONDITION
deficiency iron,CONDITION
iron and iron deficiency,CONDITION
delayed gastric emptying,CONDITION
delivery of a baby,CONDITION
labor and delivery,CONDITION
dengue fever,CONDITION
dental,CONDITION
fillings,CONDITION
dental bonding,CONDITION
dental bridges,CONDITION
dental care,CONDITION
teeth and gum care,CONDITION
dental care for babies,CONDITION
dental crowns,CONDITION
dental implants,CONDITION
dental injuries,CONDITION
dental lasers,CONDITION
lasers in dental care,CONDITION
dental sealants,CONDITION
dental surgery,CONDITION
oral surgery,CONDITION
dental trauma,CONDITION
dental veneers,CONDITION
dental x-rays,CONDITION
dental x-rays: when to get them,CONDITION
depression in children,CONDITION
depression in the elderly,CONDITION
dequervains tenosynovitis,CONDITION
dermagraphics,CONDITION
permanent makeup,CONDITION
micropigmentation,CONDITION
desynchronosis,CONDITION
jet lag,CONDITION
detecting hearing loss in children,CONDITION
developmental disorders pervasive,CONDITION
pervasive development disorders,CONDITION
developmental screening,CONDITION
deviated septum,CONDITION
devic's syndrome,CONDITION
di,CONDITION
diabetes,CONDITION
diabetes and eye problems,CONDITION
diabetes and kidney disease,CONDITION
diabetes during pregnancy,CONDITION
gestational diabetes,CONDITION
diabetes prevention,CONDITION
diabetes treatment,CONDITION
diabetes type 1,CONDITION
type 1 diabetes,CONDITION
diabetes type 2,CONDITION
type 2 diabetes,CONDITION
diabetes urine tests,CONDITION
urine tests for diabetes,CONDITION
diabetes: caring for your diabetes at special time,CONDITION
diabetic diet,CONDITION
diabetic home care and monitoring,CONDITION
dialysis,CONDITION
"diaphragm, birth control",CONDITION
diarrhea,CONDITION
diarrhea travelers,CONDITION
traveler's diarrhea,CONDITION
diet cholesterol,CONDITION
lower cholesterol levels with diet and medication,CONDITION
diet diabetes,CONDITION
diet ibs,CONDITION
"ibs triggers, prevention",CONDITION
diet ulcerative colitis,CONDITION
ulcerative colitis diet,CONDITION
difficile clostridium,CONDITION
difficulty swallowing,CONDITION
swallowing,CONDITION
diffuse idiopathic skeletal hyperostosis,CONDITION
diphtheria facts,CONDITION
disability learning,CONDITION
learning disability,CONDITION
discogram,CONDITION
disease prevention,CONDITION
prevention,CONDITION
disease prevention health living,CONDITION
healthy living,CONDITION
disease prevention in men,CONDITION
disease prevention in women,CONDITION
dish,CONDITION
dislocated shoulder,CONDITION
disorder antisocial personality,CONDITION
disorder asperger,CONDITION
disorder mitochondrial,CONDITION
mitochondrial disease,CONDITION
disorders sleep,CONDITION
sleep,CONDITION
disorders sleep in children,CONDITION
disorders sleep in teenagers,CONDITION
dissection aorta,CONDITION
dissociative identity disorder,CONDITION
"diversion surgery, bowel",CONDITION
divisum pancreas,CONDITION
pancreas divisum,CONDITION
dizzy,CONDITION
dobutamine stress test for heart disease,CONDITION
domestic violence,CONDITION
double balloon endoscopy,CONDITION
double vision,CONDITION
"douche, vaginal",CONDITION
vaginal douche,CONDITION
douching,CONDITION
douching and urniation method of birth control,CONDITION
down syndrome overview,CONDITION
drainage bags for incontinence,CONDITION
drug abuse,CONDITION
drug allergies,CONDITION
drug dangers pregnancy,CONDITION
pregnancy drug dangers,CONDITION
drug induced liver disease,CONDITION
drug infusion,CONDITION
iv drug infusion faqs,CONDITION
drugs teratogenic,CONDITION
dry eyes,CONDITION
dry mouth,CONDITION
dry skin,CONDITION
dryness vaginal,CONDITION
dual x-ray absorptometry,CONDITION
duodenal diverticulum,CONDITION
duodenoscopy,CONDITION
endoscopy,CONDITION
dupuytrens contracture,CONDITION
dvt,CONDITION
dwarfism campomelic,CONDITION
dxa scan,CONDITION
dyspepsia,CONDITION
dysplasia campomelic,CONDITION
dysplasia cervical,CONDITION
dysthymia,CONDITION
e. coli,CONDITION
e. coli 0157:h7,CONDITION
ear infection,CONDITION
ear object in,CONDITION
objects or insects in ear,CONDITION
ear tubes,CONDITION
ear wax,CONDITION
"ear, cosmetic surgery",CONDITION
otoplasty,CONDITION
early symptoms and signs of ra,CONDITION
rheumatoid arthritis early symptoms,CONDITION
earthquake supplies kit and emergency preparedness,CONDITION
earwax,CONDITION
eating binge,CONDITION
eating emotional,CONDITION
emotional eating,CONDITION
ebola hemorrhagic fever,CONDITION
ebola hf,CONDITION
ecg,CONDITION
electrocardiogram,CONDITION
ecg or ekg,CONDITION
echo,CONDITION
echocardiogram,CONDITION
echogram,CONDITION
ultrasound,CONDITION
eclampsia pregnancy,CONDITION
pregnancy: preeclampsia and eclampsia,CONDITION
ect,CONDITION
electroconvulsive therapy,CONDITION
ectopic pregnancy,CONDITION
eczema facts,CONDITION
"ed, impotence",CONDITION
edema,CONDITION
edema pulmonary,CONDITION
eds,CONDITION
eec,CONDITION
enterovirulent e. coli,CONDITION
effusion pleural,CONDITION
fluid in the chest or on lung,CONDITION
egd,CONDITION
egg,CONDITION
electrogastrogram,CONDITION
ekg,CONDITION
elastic skin,CONDITION
elbow pain,CONDITION
electroencephalogram,CONDITION
electrolysis,CONDITION
electromyogram,CONDITION
electrophysiology test,CONDITION
electroretinography,CONDITION
electrothermal therapy,CONDITION
transcutaneous electrical nerve stimulation,CONDITION
elevated homocysteine,CONDITION
elisa tests,CONDITION
embolism pulmonary,CONDITION
emg,CONDITION
emotional dysregulation disorder,CONDITION
lung condition,CONDITION
emphysema inherited,CONDITION
"emphysema, chronic bronchitis, and colds",CONDITION
"empyting study, gastric",CONDITION
gastric emptying study,CONDITION
encephalopathy,CONDITION
endometrial biopsy,CONDITION
endometrial cancer prevention,CONDITION
